id;Beheizt;Addresse;Ortsteil;Ort;PLZ;Gebäudetyp;Tabula-Klasse;Baualtersklasse;Primärenergieträger;Spezifischer Wärmebedarf (kWh/m²a);Wärmebedarf (kWh/Jahr);Raumwärmebedarf (kWh/Jahr);Strombedarf (kWh/Jahr);CO₂ Emission Wärme (t/Jahr);Heizungsanlagenalter (Jahr);Heizleistung (kW);Holzverbrauch (kWh/Jahr);Holzpellets (kWh/Jahr);Holzhackschnitzel (kWh/Jahr);Gasverbrauch (kWh/Jahr);Ölverbrauch (kWh/Jahr);Bezug von Wärmenetz (kWh/Jahr);Strombedarf Heizen (kWh/Jahr);Solarthermie Potenzial (kWh/Jahr);Geothermiepotenzial (kWh/Jahr);Primäres Heizsystem;Sanierungspotenzial Klasse;Wärmebedarfsreduktion;Endenergiebedarf (kWh/Jahr);Vorlauftemperatur für Raumheizung;Anzahl der möglichen Bohrlöcher;Abwärmepotenzial (kWh/Jahr);Temperaturbereich (Abwärme) (°C);PV-Potenzial (kWh/Jahr);Eigentum nach Verwaltungsebene;Landnutzung;Wirtschaftszweig;Bewohner;Anzahl der Wohnungen;Anzahl der Wohnungen Kategorie;Subtyp Wohnen;Industriename;Wärmebedarfstyp (ohne Prozesswärme);Elektroheizungstyp;Holzofen vorhanden;Kältebedarf (kWh/Jahr);BHKW vorhanden;Leistung BHKW (kW);Ist Abwärmequelle;Datenquelle Abwärme;Aufwand zur Bereitstellung von Abwärme;Anschluss an Wärmenetz;Interesse an Wärmenetz;Aufwand zum Anschluss an Wärmenetz;Ist Wärmequelle;Ist direkter möglicher Wärmenetz-Anschlussnehmer;Ökonomischer Sektor;Warmwasserbedarf (kWh/Jahr);Prozesswärmebedarf (kWh/Jahr);Heizlast (kW);GEG-Effizienzklasse;Datenquelle
243694934;True;Robert-Koch-Straße 6;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1984 - 1994);1979 - 1990;Holzpellets;96;27910,887318136127;22579,90784037213;6175,0;0,591054084384059;;;;32836,33802133662;;;;;;15775,0;24514,746422263946;Pelletheizung;Mittel;15108,98860841599;32836,33802133662;65,0;2;;;17352,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5330,979477764;0,0;15,506048510075626;D;greenventory
243694935;True;Robert-Koch-Straße 8;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1958 - 1968);1949 - 1978;Holzpellets;126;39928,69235650418;32302,312116411882;7410,0;0,8455487793142062;;;;46974,93218412257;;;;;;12555,0;36772,119633395916;Pelletheizung;Mittel;25531,51959320119;46974,93218412257;65,0;3;;;13811,0;;;Wohngebäude;6;5;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;7626,380240092299;0,0;22,182606864724544;E;greenventory
243694936;True;Offenburger Straße 31;Elgersweier;Offenburg;77656;Sonstige Dienstleistungen;;1919 - 1948;Erdgasnetz;74;50422,32427153773;47396,98481524546;58043,0;13,281978100795305;;;;;;61490,639355533815;;;;27576,0;0,0;Gaskessel;Mittel;18656,259980468963;61490,639355533815;65,0;0;;;30334,0;;;Freiberufliche Dienstleistung;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;26254,81435101626;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;2521,1162135768864;504,2232427153773;29,66019074796337;;greenventory
243694937;True;Offenburger Straße 33;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1984 - 1994);1979 - 1990;Stromnetz;96;69922,36875734727;56567,19632469395;17290,0;5,864456734487191;;;;;;;;;22555,602824950733;28228,0;12257,373211131973;Elektrische Luftwärmepumpe;Mittel;37851,045758109976;22555,602824950733;65,0;1;;;31051,0;;;Wohngebäude;14;10;8-20;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;13355,17243265333;0,0;38,84576042074848;A;greenventory
243694938;True;Offenburger Straße 22;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1979 - 1983);1979 - 1990;Erdgasnetz;142;32708,83900458889;26461,450754712412;4940,0;8,615986859745366;;;;;;39888,828054376696;;;;12464,0;13646,517366863898;Gaskessel;Mittel;20097,235340354615;39888,828054376696;80,0;1;;;13711,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6247,388249876478;0,0;18,171577224771603;F;greenventory
243694939;True;Offenburger Straße 24;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1984 - 1994);1979 - 1990;Stromnetz;96;40045,551842352725;32396,851440463357;9880,0;10,41184347901171;;;;;;;;;40045,551842352725;22633,0;36772,119633395916;Elektroheizung;Mittel;21677,8413279139;40045,551842352725;65,0;3;;;24896,0;;;Wohngebäude;8;6;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Nachtspeicherheizung;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;7648,70040188937;0,0;22,24752880130707;C;greenventory
243694940;True;Am Wolfsgraben 12;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1969 - 1978);1949 - 1978;Heizöl;145;19241,850621989557;15566,657153189553;3440,0;6,242911535134389;;;;;;;21379,83402443284;;;12350,0;27293,034733727796;Ölkessel;Mittel;9777,829224488964;21379,83402443284;80,0;2;;;13585,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3675,1934688000056;0,0;10,689917012216421;F;greenventory
243694941;True;;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1958 - 1968);1949 - 1978;Heizöl;159;4769,50505030028;3858,529585692927;2050,0;1,5474394163196465;;;;;;;5299,4500558892005;;;0,0;0,0;Ölkessel;Mittel;2175,9806637276056;5299,4500558892005;80,0;0;;;0,0;;;Wohngebäude;1;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;False;Privates Wohnen;910,9754646073536;0,0;2,6497250279446;F;greenventory
243694942;False;;Elgersweier;Offenburg;77656;Lager;;;;0;0,0;0,0;1094,0;0,0;;;;;;;;;;9723,0;0,0;;;0,0;0,0;;0;;;10695,0;;;Lager;;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;4190,726344341735;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;0,0;0,0;0,0;;greenventory
243694943;True;Offenburger Straße 18;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1984 - 1994);1979 - 1990;Erdgasnetz;96;27096,63528045387;21921,17794188718;6175,0;7,1376502689976045;;;;;;33044,677171285206;;;;10939,0;0,0;Gaskessel;Mittel;14668,209903622657;33044,677171285206;65,0;0;;;12033,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5175,457338566689;0,0;15,053686266918817;D;greenventory
243694944;True;Marienstraße 1;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1969 - 1978);1949 - 1978;Heizöl;144;25550,16269211756;20670,081617923108;4050,0;8,289608340109252;;;;;;;28389,0696579084;;;9840,0;13646,517366863898;Ölkessel;Mittel;12983,42515848943;28389,0696579084;80,0;1;;;10824,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4880,081074194454;0,0;14,1945348289542;F;greenventory
243694945;True;Offenburger Straße 20;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1979 - 1990;Erdgasnetz;114;22828,40792801139;18468,182013761216;4940,0;6,013336722500561;;;;;;27839,521863428527;;;;10826,0;12257,373211131973;Gaskessel;Mittel;10076,268588742114;27839,521863428527;65,0;1;;;11909,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4360,225914250176;0,0;12,682448848895218;E;greenventory
243694946;True;Am Wolfsgraben 7a;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1919 - 1948);1919 - 1948;Heizöl;179;24536,764028384074;19850,242098962717;4050,0;7,960816773653499;;;;;;;27263,07114264897;;;7718,0;13646,517366863898;Ölkessel;Mittel;15192,229943937262;27263,07114264897;80,0;1;;;8490,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4686,521929421358;0,0;13,631535571324486;F;greenventory
243694947;True;Am Wolfsgraben 7;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1919 - 1948);1919 - 1948;Erdgasnetz;179;27138,720923510748;21955,225227120198;4050,0;7,148736243266247;;;;;;33096,00112623262;;;;8537,0;13646,517366863898;Gaskessel;Mittel;16803,262572740714;33096,00112623262;80,0;1;;;9390,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5183,495696390552;0,0;15,077067179728193;G;greenventory
243694948;True;Am Wolfsgraben 5;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1969 - 1978);1949 - 1978;Stromnetz;144;20653,875868853764;16708,985577902695;4050,0;1,309757981927312;;;;;;;;;5037,530699720431;7954,0;40939,552100591696;Elektrische Erdwärmepumpe;Mittel;10495,355932067028;5037,530699720431;80,0;3;;;8749,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3944,890290951069;0,0;11,474375482696535;A;greenventory
243694949;True;Am Wolfsgraben 10;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1949 - 1957);1949 - 1978;Heizöl;166;35271,464354791126;28534,614663026023;4940,0;11,443630657332232;;;;;;;39190,51594976792;;;11856,0;13646,517366863898;Ölkessel;Mittel;18589,973817592414;39190,51594976792;80,0;1;;;13041,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6736,8496917651055;0,0;19,59525797488396;F;greenventory
243694950;True;Am Wolfsgraben 8;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1958 - 1968);1949 - 1978;Heizöl;126;30508,04231676492;24681,006234262823;6175,0;9,898164840550397;;;;;;;33897,82479640547;;;13430,0;12257,373211131973;Ölkessel;Mittel;19507,6931948114;33897,82479640547;65,0;1;;;14773,0;;;Wohngebäude;5;3;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5827,0360825021;0,0;16,948912398202733;E;greenventory
243694951;True;Am Wolfsgraben 6;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (nach 2015);2020 - 2022;Heizöl;69;17819,81110993679;14416,227187938863;6175,0;5,78153871566838;;;;;;;19799,790122151986;;;13022,0;10605,124353271523;Ölkessel;Mittel;10118,845087471791;19799,790122151986;35,0;1;;;14325,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3403,5839219979266;0,0;10,799885521173811;C;greenventory
243694952;True;Marienstraße 2;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1984 - 1994);1991 - 2000;Erdgasnetz;96;33228,97299976355;26882,239156808715;8645,0;8,752997765791376;;;;;;40523,1378045897;;;;13062,0;0,0;Gaskessel;Mittel;17987,82563951525;40523,1378045897;55,0;0;;;14368,0;;;Wohngebäude;7;5;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6346,733842954838;0,0;18,460540555424195;D;greenventory
243694953;True;Marienstraße 4;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1958 - 1968);1949 - 1978;Heizöl;161;25377,805254222556;20530,64445066605;4050,0;8,23368792692554;;;;;;;28197,561393580618;;;8803,0;0,0;Ölkessel;Mittel;11578,059555164207;28197,561393580618;80,0;0;;;9683,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4847,160803556509;0,0;14,098780696790309;F;greenventory
243694954;True;Marienstraße 6;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1984 - 1994);1991 - 2000;Erdgasnetz;96;26494,16554193565;21433,779923425944;6175,0;6,978950923241586;;;;;;32309,957977970305;;;;14580,0;12476,81986125485;Gaskessel;Mittel;14342,075219603768;32309,957977970305;55,0;1;;;16038,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5060,385618509709;0,0;14,718980856630917;D;greenventory
243694955;True;Marienstraße 3;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1949 - 1957);1949 - 1978;Heizöl;134;35009,59195135986;28322,759888650126;6175,0;11,358667610885643;;;;;;;38899,54661262206;;;10415,0;12257,373211131973;Ölkessel;Mittel;20527,686187807572;38899,54661262206;65,0;1;;;11457,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;6686,832062709733;0,0;19,44977330631103;E;greenventory
243694956;True;Marienstraße 8;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1984 - 1994);1991 - 2000;Heizöl;96;24611,088060823593;19910,37024120629;6175,0;7,98493079306721;;;;;;;27345,653400915104;;;13544,0;0,0;Ölkessel;Mittel;13322,709697949449;27345,653400915104;55,0;0;;;14898,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4700,717819617306;0,0;13,672826700457552;D;greenventory
243694957;True;Marienstraße 5;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1995 - 2001);1991 - 2000;Holzpellets;84;20336,179017948376;16451,968825520238;6175,0;0,43064849685067147;;;;23924,91649170397;;;;;;12674,0;22846,2117900003;Pelletheizung;Mittel;10166,897512690719;23924,91649170397;55,0;2;;;13941,0;;;Wohngebäude;5;3;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;3884,21019242814;0,0;11,297877232193542;C;greenventory
243694958;True;Am Wolfsgraben 3a;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1958 - 1968);1949 - 1978;Erdgasnetz;160;22243,71108799661;17995,16227018926;4050,0;5,859319018301545;;;;;;27126,47693658123;;;;7716,0;13646,517366863898;Gaskessel;Mittel;10148,19875575489;27126,47693658123;80,0;1;;;8487,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4248,548817807353;0,0;12,357617271109227;F;greenventory
243694959;True;Am Wolfsgraben 3;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1958 - 1968);1949 - 1978;Erdgasnetz;160;23011,623834334336;18616,40368197648;4050,0;6,06159847343441;;;;;;28062,955895529678;;;;7982,0;13646,517366863898;Gaskessel;Mittel;10498,54187728186;28062,955895529678;80,0;1;;;8780,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4395,220152357858;0,0;12,784235463519076;F;greenventory
243694960;True;Zum Gifizsee 1a;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1984 - 1994);1991 - 2000;Erdgasnetz;113;12483,651521497372;10099,274080891375;3440,0;3,288376498345649;;;;;;15223,965270118746;;;;9607,0;22846,2117900003;Gaskessel;Mittel;5510,179513855579;15223,965270118746;55,0;2;;;10568,0;;;Wohngebäude;2;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2384,377440605998;0,0;6,935361956387428;E;greenventory
243694961;True;Am Wolfsgraben 1;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1969 - 1978);1949 - 1978;Heizöl;118;64158,47868395837;51904,20925532233;12350,0;20,815861973017604;;;;;;;71287,19853773151;;;21583,0;24514,746422263946;Ölkessel;Mittel;37545,24149289013;71287,19853773151;65,0;2;;;23742,0;;;Wohngebäude;10;8;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;12254,26942863605;0,0;35,64359926886576;E;greenventory
243694962;True;Werner-von-Siemens-Straße 1;Elgersweier;Offenburg;77656;Mehrfachnutzung;;1979 - 1990;Erdgasnetz;145;177133,9706221168;143301,38223329248;0,0;46,6596800663137;;;;;;216017,0373440449;;;;36738,0;94654,39879084972;Gaskessel;Mittel;65539,5691301832;216017,0373440449;60,0;8;;;40412,0;;;Wohn- und Bürogebäude;;;Unbekannt;;;Privatgebäude - Mittlerer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;33832,588388824304;0,0;98,40776145673155;;greenventory
243694963;False;;Elgersweier;Offenburg;77656;Energieversorgung;;;;0;0,0;0,0;1815,0;0,0;;;;;;;;;;0,0;101607,149857974;;;0,0;0,0;;8;;;0,0;;;Infrastruktur Strom (Verteilnetz);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;309,82856507268684;False;;;;;False;False;;False;False;Industrie & Produktion;0,0;0,0;0,0;;greenventory
243694964;True;Offenburger Straße 34;Elgersweier;Offenburg;77656;Büro und Verwaltung;;1979 - 1990;Erdgasnetz;64;18857,494361181503;17726,04469951061;14006,0;4,967339978067322;;;;;;22996,944342904273;;;;26508,0;36772,119633395916;Gaskessel;Mittel;6977,272913637156;22996,944342904273;65,0;3;;;29158,0;;;Büro (Unternehmen);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;11415,578042729552;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;942,8747180590752;188,57494361181503;11,092643741871473;;greenventory
243694972;True;Werner-von-Siemens-Straße 2;Elgersweier;Offenburg;77656;Büro und Verwaltung;;Vor 1919;Erdgasnetz;64;56891,84701082144;53478,33619017215;42254,0;14,98614506626516;;;;;;69380,30123270907;;;;50725,0;0,0;Gaskessel;Mittel;21049,983394003924;69380,30123270907;75,0;0;;;55797,0;;;Büro (allgemein);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;34440,06436422293;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;2844,592350541072;568,9184701082144;33,465792359306725;;greenventory
243694973;True;;Elgersweier;Offenburg;77656;Verarbeitendes Gewerbe;;;Erdgasnetz;50;46640,873011065465;13059,444443098331;13641,0;12,285888500475783;;;;;;56879,11342812862;;;;82488,0;74860,9191675291;Gaskessel;Niedrig;13525,853173208983;56879,11342812862;60,0;6;;;90737,0;;;Verarbeitendes Gewerbe (allgemein);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;3357,557000737027;False;;;;;False;False;;False;False;Industrie & Produktion;1399,2261903319638;32182,202377635167;25,911596117258593;;greenventory
243694974;True;Werner-von-Siemens-Straße 6b;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1979 - 1983);1979 - 1990;Erdgasnetz;142;8777,497284066398;7100,995302809716;2050,0;2,312121235802856;;;;;;10704,264980568778;;;;8362,0;68232,58683431949;Gaskessel;Mittel;5393,142465021681;10704,264980568778;80,0;5;;;9198,0;;;Wohngebäude;1;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;1676,501981256682;0,0;4,8763873800368875;F;greenventory
243694975;True;Werner-von-Siemens-Straße 8/a;Elgersweier;Offenburg;77656;Wohngebäude;Apartmentblock (1958 - 1968);1949 - 1978;Erdgasnetz;96;105212,71328333323;85117,08504621658;24700,0;27,714568377073142;;;;;;128308,18693089418;;;;60723,0;35495,399546568646;Gaskessel;Mittel;66208,08920368942;128308,18693089418;65,0;3;;;66795,0;;;Wohngebäude;20;17;8-20;Appartementblock;;Privatgebäude - Mittlerer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;20095,628237116645;0,0;58,45150737962957;D;greenventory
243694976;True;Werner-von-Siemens-Straße 4;Elgersweier;Offenburg;77656;Büro und Verwaltung;;1979 - 1990;Erdgasnetz;64;60440,629773634544;56814,191987216465;44890,0;15,920946379396419;;;;;;73708,08508979823;;;;84960,0;12257,373211131973;Gaskessel;Mittel;22363,03301624477;73708,08508979823;65,0;1;;;93456,0;;;Büro (Unternehmen);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;36588,356486689634;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;3022,0314886817273;604,4062977363454;35,55331163154973;;greenventory
243694977;True;Werner-von-Siemens-Straße 10;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1949 - 1957);1949 - 1978;Erdgasnetz;133;37346,533534304;30213,345629251937;6175,0;9,837623467572762;;;;;;45544,55309061464;;;;25924,0;24514,746422263946;Gaskessel;Mittel;21897,939332161983;45544,55309061464;65,0;2;;;28516,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;7133,187905052064;0,0;20,748074185724445;F;greenventory
243694978;True;Werner-von-Siemens-Straße 6c;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1979 - 1983);1979 - 1990;Erdgasnetz;142;10914,844569586734;8830,109256795668;2050,0;2,8751297890618717;;;;;;13310,786060471628;;;;10398,0;0,0;Gaskessel;Mittel;6706,389058553907;13310,786060471628;80,0;0;;;11438,0;;;Wohngebäude;1;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;2084,735312791066;0,0;6,063802538659297;F;greenventory
243694979;True;Werner-von-Siemens-Straße 12;Elgersweier;Offenburg;77656;Büro und Verwaltung;;1949 - 1978;Erdgasnetz;64;1356108,7882496747;1274742,2609546941;1007190,0;357,21890031942655;;;;;;1653791,2051825302;;;;839660,0;134831,1053224517;Gaskessel;Mittel;501760,25165237964;1653791,2051825302;65,0;11;;;923627,0;;;Büro (Unternehmen);;;Unbekannt;;;Privatgebäude - Hoher Wärmebedarf;;False;820934,39404988;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;67805,43941248374;13561,087882496748;797,7110519115733;;greenventory
243694982;True;Werner-von-Siemens-Straße 9;Elgersweier;Offenburg;77656;Handel, Instandhaltung, Reparatur;;1979 - 1990;Erdgasnetz;20;15174,651858413752;14264,172746908926;64914,0;3,997225367582159;;;;;;18505,67299806555;;;;69045,0;42420,497413086094;Gaskessel;Mittel;5614,621187613087;18505,67299806555;35,0;4;;;75949,0;;;Einzelhandel (allgemein);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;29362,932044615813;False;;;;;False;False;;False;True;GHD, Verkehr & Sonstige;758,7325929206877;151,74651858413753;8,430362143563196;;greenventory
243694983;True;Werner-von-Siemens-Straße 11;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1969 - 1978);1949 - 1978;Erdgasnetz;144;21348,666942018885;17271,07155609328;4050,0;5,623551292043999;;;;;;26034,959685388883;;;;13703,0;150111,69103550288;Gaskessel;Mittel;10848,417006782176;26034,959685388883;80,0;11;;;15073,0;;;Wohngebäude;3;1;0-1;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4077,595385925607;0,0;11,860370523343825;F;greenventory
243694984;True;;Elgersweier;Offenburg;77656;Büro und Verwaltung;;1949 - 1978;Erdgasnetz;64;17598,79842143357;16542,870516147555;13071,0;4,635781047597137;;;;;;21461,949294431186;;;;25425,0;0,0;Gaskessel;Mittel;6511,555415930421;21461,949294431186;65,0;0;;;27968,0;;;Büro (Unternehmen);;;Unbekannt;;;Privatgebäude - Geringer Wärmebedarf;;False;10653,613517801063;False;;;;;False;False;;False;False;GHD, Verkehr & Sonstige;879,9399210716786;175,9879842143357;10,352234365549158;;greenventory
243695006;True;Offenburger Straße 21;Elgersweier;Offenburg;77656;Wohngebäude;Reihenhaus (1860 - 1918);Vor 1919;Stromnetz;168;21557,37438098803;17439,915874219318;3440,0;1,8080378513086734;;;;;;;;;6953,99173580259;7308,0;14324,592438504551;Elektrische Luftwärmepumpe;Mittel;12950,927734846511;6953,99173580259;90,0;1;;;8039,0;;;Wohngebäude;2;1;0-1;Reihenhaus;;Privatgebäude - Geringer Wärmebedarf;Wärmepumpe;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4117,458506768714;0,0;11,976319100548904;B;greenventory
243695018;True;Offenburger Straße 25;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1984 - 1994);1979 - 1990;Holzpellets;96;27509,48599779504;22255,17417221619;6175,0;0,5825538211297774;;;;32364,10117387652;;;;;;15548,0;12257,373211131973;Pelletheizung;Mittel;14891,698204592252;32364,10117387652;65,0;1;;;17103,0;;;Wohngebäude;5;4;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;5254,311825578853;0,0;15,2830477765528;D;greenventory
243695019;True;Offenburger Straße 27;Elgersweier;Offenburg;77656;Wohngebäude;Mehrfamilienhaus (1984 - 1994);1991 - 2000;Erdgasnetz;96;44182,40098191835;35743,56239437195;11115,0;11,63829099035898;;;;;;53880,9768072175;;;;24314,0;0,0;Gaskessel;Mittel;23917,240090554402;53880,9768072175;55,0;0;;;26745,0;;;Wohngebäude;9;7;2-8;Mehrfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;8438,838587546405;0,0;24,545778323287973;D;greenventory
243695031;True;Robert-Koch-Straße 4;Elgersweier;Offenburg;77656;Wohngebäude;Ein-/Zweifamilienhaus (1995 - 2001);1991 - 2000;Erdgasnetz;98;21954,782154273922;17761,418762807603;4940,0;5,783210908930692;;;;;;26774,124578382834;;;;8428,0;11423,10589500015;Gaskessel;Mittel;8054,055674070129;26774,124578382834;55,0;1;;;9271,0;;;Wohngebäude;4;2;1-2;Einfamilienhaus;;Privatgebäude - Geringer Wärmebedarf;;False;0,0;False;;;;;False;False;;False;True;Privates Wohnen;4193,36339146632;0,0;12,197101196818846;D;greenventory
